id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
557094168867486125,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,South Boston,42.34273169999999,-71.05663919999999,Entire home/apt,189,32,0,,,339,245,0,
557094454595424536,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,South Boston,42.34273169999999,-71.05663919999999,Entire home/apt,123,32,0,,,339,365,0,
557861915611213552,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,South End,42.34524,-71.06394,Entire home/apt,243,32,0,,,339,102,0,
557862346669301479,Rental unit in Boston · Studio · 1 bed · 1 bath,107434423,Blueground,,South Boston Waterfront,42.3490018,-71.0497087,Entire home/apt,161,60,0,,,339,320,0,
558618724978643866,Rental unit in Boston · ★4.69 · 3 bedrooms · 2 beds · 2 baths,423270067,Harry And Susie,,Back Bay,42.34407,-71.08135,Entire home/apt,175,1,42,2023-11-10,2.23,34,341,30,Exempt: This listing is a unit used for furnished institutional or business stays
558643883416501880,Rental unit in Boston · 2 bedrooms · 2 beds · 2 baths,423270067,Harry And Susie,,Back Bay,42.3448,-71.08348,Entire home/apt,503,29,0,,,34,341,0,Exempt: This listing is a unit used for furnished institutional or business stays
558649271934265623,Rental unit in Boston · 2 bedrooms · 3 beds · 2 baths,423270067,Harry And Susie,,Back Bay,42.34362,-71.08186,Entire home/apt,446,29,0,,,34,362,0,Exempt: This listing is a unit used for furnished institutional or business stays
558665860397482525,Rental unit in Boston · 2 bedrooms · 2 beds · 2 baths,423270067,Harry And Susie,,Back Bay,42.34558,-71.08182,Entire home/apt,210,1,0,,,34,364,0,Exempt: This listing is a unit used for furnished institutional or business stays
558737352827141257,Rental unit in Boston · ★4.57 · 2 bedrooms · 2 beds · 1 bath,212359760,Evonify,,Chinatown,42.35105,-71.06264,Entire home/apt,185,29,7,2023-09-13,0.36,77,266,6,Exempt: This listing is a unit that has contracts with hospitals
559879160838472239,Condo in Boston · 1 bedroom · 1 bed · 1 bath,26988,Anne,,Downtown,42.358196,-71.062347,Entire home/apt,125,91,1,2022-07-27,0.06,9,108,0,
560156651716107805,Rental unit in Boston · ★4.78 · 1 bedroom · 1 bed · 1 bath,224829568,Sonder (Boston),,Fenway,42.34344,-71.10094,Entire home/apt,245,2,178,2023-12-02,2.55,19,318,38,Exempt: This listing is a hotel or motel
560160957431820744,Rental unit in Boston · ★4.76 · 3 bedrooms · 3 beds · 3 baths,224829568,Sonder (Boston),,Fenway,42.34462,-71.10219,Entire home/apt,633,2,80,2023-11-26,1.14,19,298,14,Exempt: This listing is a hotel or motel
562395069475861949,Rental unit in Boston · ★4.82 · Studio · 1 bed · 1 bath,224829568,Sonder (Boston),,Fenway,42.34431,-71.1009,Entire home/apt,173,2,55,2023-12-01,0.79,19,254,15,Exempt: This listing is a hotel or motel
562904961691403095,Rental unit in Boston · Studio · 1 bed · 1 bath,107434423,Blueground,,Dorchester,42.2719604,-71.0677086,Entire home/apt,89,32,0,,,339,365,0,
562909674759088729,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,South End,42.33856,-71.06907,Entire home/apt,139,32,1,2023-02-28,0.10,339,365,1,
563794192602066775,Rental unit in Boston · ★4.74 · 2 bedrooms · 2 beds · 2 baths,224829568,Sonder (Boston),,Fenway,42.34407,-71.10296,Entire home/apt,477,2,174,2023-11-25,2.47,19,0,59,Exempt: This listing is a hotel or motel
564453639733331698,casa particular in Boston · 1 bedroom · 1 bed · 1 shared bath,7895978,Kara,,Jamaica Plain,42.31785,-71.10768,Private room,56,91,2,2022-12-18,0.11,2,167,0,
565026020916948591,Rental unit in Boston · ★4.80 · 1 bedroom · 1 bed · 1 bath,70833557,Ken,,Beacon Hill,42.35989,-71.06651,Entire home/apt,125,1,182,2023-12-11,8.94,2,145,116,STR-465433
565061216401674911,Condo in Boston · ★4.98 · 3 bedrooms · 3 beds · 2 baths,137161971,Daniel,,Roxbury,42.31624,-71.0771,Entire home/apt,180,1,157,2023-12-03,7.17,2,0,67,STR-464328
565180602602398283,Rental unit in Boston · 2 bedrooms · 2 beds · 1 bath,437204027,Raja,,Dorchester,42.29641,-71.08227,Private room,82,91,2,2022-09-30,0.11,6,259,0,
566450430168033283,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,373675137,Liya,,Beacon Hill,42.360174223050954,-71.06484445003115,Entire home/apt,95,29,1,2023-08-15,0.24,48,162,1,
567263377944351900,Rental unit in Boston · Studio · 1 bed · 1 bath,107434423,Blueground,,Back Bay,42.3511785,-71.0869735,Entire home/apt,146,32,0,,,339,242,0,
567308226541956011,Rental unit in Boston · 2 bedrooms · 3 beds · 2 baths,423270067,Harry And Susie,,Back Bay,42.34516,-71.08137,Entire home/apt,436,29,0,,,34,320,0,Exempt: This listing is a unit used for furnished institutional or business stays
567350456427499210,Rental unit in Boston · ★4.71 · Studio · 1 bed · 1 bath,224829568,Sonder (Boston),,Fenway,42.34479,-71.10123,Entire home/apt,158,2,140,2023-11-06,1.99,19,312,32,Exempt: This listing is a hotel or motel
567399516598733384,Rental unit in Boston · ★4.81 · 3 bedrooms · 3 beds · 2.5 baths,224829568,Sonder (Boston),,Fenway,42.34303,-71.10301,Entire home/apt,598,29,72,2023-11-14,1.02,19,170,10,STR-423465
568692279938660404,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Downtown,42.35892,-71.05416,Entire home/apt,187,32,0,,,339,212,0,
568694788908431933,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,South End,42.33855729999999,-71.06907079999999,Entire home/apt,193,32,0,,,339,302,0,
569402295823866723,Rental unit in Boston · 2 bedrooms · 2 beds · 1 bath,107434423,Blueground,,Allston,42.3527433,-71.12187410000001,Entire home/apt,137,32,0,,,339,334,0,
569407505309687319,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Downtown,42.36504,-71.06029,Entire home/apt,191,32,0,,,339,230,0,
570980045884661327,Rental unit in Boston · ★4.81 · 1 bedroom · 4 beds · 1 bath,446952127,Yan,,Brighton,42.3608,-71.14287,Entire home/apt,81,1,183,2023-12-02,8.49,1,0,103,STR-524680
571520709128279704,Condo in Boston · ★5.0 · 1 bedroom · 1 bed · 1 private bath,122996508,Chloe,,Charlestown,42.3836,-71.07796,Private room,,29,27,2023-08-11,1.72,1,0,15,STR-489462
571845113465671243,Rental unit in Boston · 3 bedrooms · 3 beds · 1 bath,373675137,Liya,,Beacon Hill,42.36103090207266,-71.06517672302819,Entire home/apt,75,29,2,2023-08-05,0.23,48,211,2,
571988432134426101,Rental unit in Boston · ★5.0 · 1 bedroom · 2 beds · 1 bath,373675137,Liya,,Beacon Hill,42.36025332704906,-71.0673913389887,Entire home/apt,74,29,5,2023-11-05,0.25,48,160,4,
573001187522927612,Rental unit in Boston · Studio · 1 bed · 1 bath,409684302,Justin And Mandy,,South End,42.34072,-71.07939,Entire home/apt,188,14,1,2022-08-04,0.06,34,358,0,
573004803138185352,Rental unit in Boston · ★New · 2 bedrooms · 3 beds · 2 baths,423270067,Harry And Susie,,Back Bay,42.34392748157353,-71.08314053734114,Entire home/apt,151,1,0,,,34,359,0,Exempt: This listing is a hotel or motel
573072034648033150,Rental unit in Boston · Studio · 1 bed · 1 bath,107434423,Blueground,,South End,42.33856,-71.06907,Entire home/apt,117,32,0,,,339,365,0,
573397879029683911,Rental unit in Boston · ★4.63 · Studio · 1 bed · 1 bath,331225367,Stone,,South End,42.34133,-71.0755,Entire home/apt,105,1,81,2023-12-09,3.75,68,73,48,str-526502
573888797577982081,Rental unit in Boston · ★3.78 · 1 bedroom · 1 bed · 1 shared bath,814298,Thatch,,South Boston,42.33672,-71.04591,Private room,88,1,22,2023-11-18,1.06,74,0,8,Exempt: This listing is a hotel or motel
574763198852585805,Rental unit in Boston · ★4.83 · 1 bedroom · 1 bed · 1 bath,31340713,Kama,,Brighton,42.33808,-71.14987,Entire home/apt,125,30,6,2023-11-12,0.36,25,284,5,Exempt: This listing is a unit used for furnished institutional or business stays
575336189867925920,Serviced apartment in Boston · ★4.0 · 1 bedroom · 1 bed · 2 shared baths,814298,Thatch,,South Boston,42.34201,-71.05557,Private room,88,2,4,2023-07-03,0.19,74,77,1,Exempt: This listing is a hotel or motel
575375554573801359,Condo in Boston · ★4.98 · 2 bedrooms · 2 beds · 1 bath,59224820,Marian,,Dorchester,42.31607,-71.07184,Entire home/apt,175,2,47,2023-12-10,3.00,1,155,34,STR-489341
575446939554069001,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,266312920,STARS Of,,Brighton,42.33608,-71.14968,Entire home/apt,150,30,0,,,31,284,0,Exempt: This listing is a unit used for furnished institutional or business stays
576330061675822951,Home in Boston · ★4.78 · 1 bedroom · 3 beds · 1 private bath,380867321,Jane,,West Roxbury,42.27618,-71.16087,Private room,61,7,9,2023-10-23,0.50,1,291,5,STR-476788
577093755825945609,Condo in Boston · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,232009663,Annie,,Beacon Hill,42.35664,-71.07152,Private room,90,29,3,2023-12-01,0.14,2,261,1,Exempt: This listing is a unit used for furnished institutional or business stays
577267305218637550,Condo in Boston · ★4.85 · 3 bedrooms · 4 beds · 2 baths,8441226,Justin,,Allston,42.36236,-71.133,Entire home/apt,413,2,80,2023-11-18,3.83,4,146,33,STR-418699
577524733457245107,Condo in Boston · ★3.67 · 2 bedrooms · 2 beds · 2 baths,122377513,Evolve,,Jamaica Plain,42.2878,-71.11789,Entire home/apt,199,29,3,2022-07-03,0.15,5,0,0,STR-465204
577554955799148411,Condo in Boston · 1 bedroom · 1 bed · 1 shared bath,20493238,Diana,,Jamaica Plain,42.31666693224297,-71.10807441936137,Private room,75,91,0,,,1,173,0,
577559184783487910,Rental unit in Boston · ★4.20 · 1 bedroom · 1 bed · 2 shared baths,814298,Thatch,,South Boston,42.34181,-71.05633,Private room,88,2,10,2023-10-21,0.50,74,80,3,Exempt: This listing is a hotel or motel
577611339928669096,Rental unit in Boston · ★3.87 · 1 bedroom · 1 bed · 2 shared baths,814298,Thatch,,South Boston Waterfront,42.34343,-71.05575,Private room,88,1,14,2023-05-21,0.68,74,0,1,Exempt: This listing is a hotel or motel
577685294725125045,Rental unit in Boston · ★3.90 · 1 bedroom · 1 bed · 2 shared baths,814298,Thatch,,South Boston,42.34182,-71.05615,Private room,88,2,20,2023-05-29,0.94,74,78,4,Exempt: This listing is a hotel or motel
577711068119608643,Rental unit in Boston · ★3.90 · 1 bedroom · 1 bed · 2 shared baths,814298,Thatch,,South Boston Waterfront,42.34353,-71.05614,Private room,88,2,21,2023-11-25,0.99,74,79,2,Exempt: This listing is a hotel or motel
578114881460921853,Rental unit in Boston · Studio · 1 bed · 1 bath,107434423,Blueground,,Back Bay,42.3496611,-71.0814631,Entire home/apt,163,32,0,,,339,176,0,
578117391619038483,Rental unit in Boston · Studio · 1 bed · 1 bath,107434423,Blueground,,Roxbury,42.33884,-71.08177,Entire home/apt,190,32,0,,,339,224,0,
578364200954146940,Rental unit in Boston · ★2.83 · 1 bedroom · 1 bed · 1 bath,814298,Thatch,,South Boston Waterfront,42.343340615260985,-71.05602348787005,Entire home/apt,88,2,6,2023-09-19,0.29,74,80,3,Exempt: This listing is a hotel or motel
578392527449087828,Rental unit in Boston · ★4.61 · 1 bedroom · 1 bed · 2 shared baths,814298,Thatch,,South Boston,42.34241,-71.05772,Private room,88,1,23,2023-09-20,1.23,74,80,7,Exempt: This listing is a hotel or motel
578829581723459472,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Back Bay,42.3496453,-71.0813703,Entire home/apt,179,32,0,,,339,226,0,
578946346482183711,Rental unit in Boston · ★4.89 · Studio · 1 bed · 1 bath,331225367,Stone,,South End,42.3452,-71.0728,Entire home/apt,91,1,28,2023-12-10,1.37,68,55,15,str-526502
578958378658642185,Home in Boston · ★4.88 · 1 bedroom · 1 bed · 1 bath,56112371,Ruth,,Mattapan,42.2683523887178,-71.09562906010238,Entire home/apt,159,29,8,2023-11-20,1.13,1,185,8,STR-524800
578997260391302435,Rental unit in Boston · ★3.89 · 1 bedroom · 1 bed · 1 bath,814298,Thatch,,South Boston,42.343045986777604,-71.05572826729508,Entire home/apt,88,2,19,2023-12-11,0.91,74,80,5,Exempt: This listing is a hotel or motel
579003720446743556,Rental unit in Boston · ★4.50 · 1 bedroom · 1 bed · 2 shared baths,814298,Thatch,,South Boston,42.34316,-71.0557,Private room,88,2,32,2023-11-09,1.68,74,80,12,Exempt: This listing is a hotel or motel
579012272657499009,Rental unit in Boston · ★4.08 · 1 bedroom · 1 bed · 2 shared baths,814298,Thatch,,South Boston,42.34151,-71.05573,Private room,88,2,13,2023-11-02,0.68,74,80,5,Exempt: This listing is a hotel or motel
579027527508830274,Rental unit in Boston · ★4.37 · 1 bedroom · 1 bed · 2 shared baths,814298,Thatch,,South Boston,42.34348,-71.05727,Private room,88,2,30,2023-11-05,1.41,74,19,5,Exempt: This listing is a hotel or motel
579090542684624459,Home in Boston · ★5.0 · 1 bedroom · 2 beds · 1 bath,28362520,Meredith,,Allston,42.36124,-71.12376,Entire home/apt,,29,6,2023-07-29,0.29,1,0,4,STR-457198
579138346910121164,Rental unit in Boston · ★3.91 · 1 bedroom · 1 bed · 2 shared baths,814298,Thatch,,South Boston,42.3431,-71.05742,Private room,88,2,11,2023-04-30,0.54,74,20,3,Exempt: This listing is a hotel or motel
579155637396199837,Rental unit in Boston · ★4.28 · 1 bedroom · 1 bed · 2 shared baths,814298,Thatch,,South Boston,42.34177,-71.05555,Private room,88,2,18,2023-12-06,0.92,74,19,3,Exempt: This listing is a hotel or motel
579173215696247499,Rental unit in Boston · ★4.0 · 1 bedroom · 1 bed · 2 shared baths,814298,Thatch,,South Boston,42.34311,-71.05769,Private room,88,2,15,2023-05-23,0.74,74,20,2,Exempt: This listing is a hotel or motel
579562467128239369,Serviced apartment in Boston · 1 bedroom · 1 bed · 1 shared bath,814298,Thatch,,Roxbury,42.33021,-71.09176,Private room,65,70,2,2023-04-01,0.10,74,215,1,
580336513335041407,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Chinatown,42.35229,-71.05911,Entire home/apt,183,32,0,,,339,320,0,
580339548657084895,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Chinatown,42.35229,-71.05911,Entire home/apt,222,32,0,,,339,290,0,
580339876979371264,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Chinatown,42.35229,-71.05911,Entire home/apt,220,32,0,,,339,299,0,
580340188480812217,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Chinatown,42.35229,-71.05911,Entire home/apt,200,32,0,,,339,309,0,
580342069798808551,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Chinatown,42.35229,-71.05911,Entire home/apt,428,32,0,,,339,107,0,
580442259470637184,Rental unit in Boston · ★4.76 · 1 bedroom · 1 bed · 1 bath,413242892,Boston,,Downtown,42.34995,-71.06404,Entire home/apt,112,1,230,2023-12-03,10.78,2,288,178,Exempt: This listing is a hotel or motel
580524519215857438,Rental unit in Boston · ★4.71 · 2 bedrooms · 2 beds · 2 baths,31340713,Kama,,Roxbury,42.3359,-71.08428,Entire home/apt,189,30,20,2023-12-03,1.27,25,0,19,Exempt: This listing is a unit used for furnished institutional or business stays
582493249514517431,Serviced apartment in Boston · ★5.0 · Studio · 1 bed · 1 bath,20857768,Compass,,South Boston Waterfront,42.35071,-71.04378,Entire home/apt,350,29,5,2023-10-27,0.25,17,242,4,Exempt: This listing is a unit used for furnished institutional or business stays
582593252621405701,Serviced apartment in Boston · ★4.04 · 1 bedroom · 1 bed · 2 shared baths,814298,Thatch,,South Boston,42.33623,-71.04599,Private room,88,2,23,2023-11-18,1.10,74,7,6,Exempt: This listing is a hotel or motel
582613302102919663,Condo in Boston · 2 bedrooms · 2 beds · 2 baths,10647949,Tom,,East Boston,42.37905,-71.03099,Entire home/apt,,29,0,,,1,294,0,
583153071300551820,Rental unit in Boston · 2 bedrooms · 2 beds · 1 bath,107434423,Blueground,,Allston,42.3527433,-71.12187410000001,Entire home/apt,192,32,1,2022-10-10,0.07,339,290,0,
583160151687130916,Serviced apartment in Boston · ★4.72 · 1 bedroom · 1 bed · 1 bath,275849638,Steven,,Fenway,42.35088,-71.09356,Entire home/apt,129,1,107,2023-12-03,4.99,71,0,49,STR-476578
583390764682581251,Serviced apartment in Boston · ★4.17 · 1 bedroom · 1 bed · 2 shared baths,814298,Thatch,,South Boston,42.33654,-71.04408,Private room,88,2,40,2023-11-06,1.88,74,0,17,Exempt: This listing is a hotel or motel
583490014198341479,Serviced apartment in Boston · ★3.26 · 1 bedroom · 1 bed · 2 shared baths,814298,Thatch,,South Boston,42.33683,-71.04604,Private room,88,2,19,2023-10-19,0.89,74,7,6,Exempt: This listing is a hotel or motel
584121613432884934,Serviced apartment in Boston · ★3.83 · 1 bedroom · 1 bed · 2 shared baths,814298,Thatch,,South Boston,42.33668,-71.04592,Private room,88,2,18,2023-10-21,0.85,74,7,5,Exempt: This listing is a hotel or motel
584134090423125812,Serviced apartment in Boston · ★3.68 · 1 bedroom · 1 bed · 2 shared baths,814298,Thatch,,South Boston,42.33465,-71.04447,Private room,100,2,25,2023-10-10,1.21,74,7,11,
584157763155247644,Rental unit in Boston · ★4.0 · 1 bedroom · 1 bed · 2 shared baths,814298,Thatch,,South Boston,42.33476,-71.04544,Private room,88,2,15,2023-10-26,0.78,74,7,7,Exempt: This listing is a hotel or motel
584190883522728049,Serviced apartment in Boston · ★4.58 · 1 bedroom · 2 beds · 2 shared baths,814298,Thatch,,South Boston,42.33651,-71.04555,Private room,88,1,26,2023-10-21,1.27,74,7,10,Exempt: This listing is a hotel or motel
584203970762003741,Home in Boston · ★4.96 · 1 bedroom · 1 bed · 1 private bath,156575751,Wesley,,Mattapan,42.26879653034152,-71.09658293368324,Private room,85,29,23,2023-11-12,2.40,3,87,23,STR-436574
584760167879327211,Home in Boston · ★4.96 · 1 bedroom · 1 bed · 1 private bath,411294872,Lihua,,Fenway,42.34945,-71.09717,Private room,169,1,153,2023-11-22,7.25,7,0,83,STR-446547
584814729815184984,Serviced apartment in Boston · ★4.04 · 1 bedroom · 1 bed · 2 shared baths,814298,Thatch,,South Boston,42.33462,-71.04459,Private room,88,2,28,2023-12-04,1.32,74,7,11,Exempt: This listing is a hotel or motel
584818002913089374,Rental unit in Boston · ★5.0 · 2 bedrooms · 2 beds · 2 baths,266312920,STARS Of,,Roxbury,42.33585,-71.08591,Entire home/apt,200,30,4,2023-11-09,0.75,31,273,4,Exempt: This listing is a unit used for furnished institutional or business stays
584823910467802819,Rental unit in Boston · ★4.58 · 2 bedrooms · 2 beds · 1 bath,130680380,Jodie,,North End,42.36516,-71.05531,Entire home/apt,90,9,12,2023-12-02,0.68,21,160,9,STR-476426
584864243418353113,Serviced apartment in Boston · ★4.13 · 1 bedroom · 1 bed · 2 shared baths,814298,Thatch,,South Boston,42.33512,-71.04409,Private room,88,2,15,2023-10-17,0.74,74,7,5,Exempt: This listing is a hotel or motel
585228758807996843,Rental unit in Boston · 2 bedrooms · 2 beds · 1 bath,107434423,Blueground,,North End,42.365719,-71.0553517,Entire home/apt,190,32,0,,,339,275,0,
585231785977398127,Rental unit in Boston · Studio · 1 bed · 1 bath,107434423,Blueground,,Downtown,42.365947,-71.063473,Entire home/apt,180,32,1,2022-07-02,0.06,339,220,0,
585232346497472151,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Downtown,42.365947,-71.063473,Entire home/apt,202,32,1,2023-04-11,0.12,339,320,1,
587069521753451150,Rental unit in Boston · ★3.85 · 1 bedroom · 1 bed · 1 bath,814298,Thatch,,South Boston,42.33528074215172,-71.04608726246296,Entire home/apt,88,2,20,2023-12-05,0.96,74,7,11,Exempt: This listing is a hotel or motel
587083293351063385,Serviced apartment in Boston · ★4.52 · 1 bedroom · 2 beds · 2 shared baths,814298,Thatch,,South Boston,42.3348,-71.04473,Private room,88,2,21,2023-10-20,1.05,74,7,8,Exempt: This listing is a hotel or motel
587471406863973740,Loft in Boston · ★4.78 · 1 bedroom · 3 beds · 1 bath,428724673,Priyanka,,Roslindale,42.28925,-71.13711,Entire home/apt,129,3,27,2023-11-11,1.37,4,211,10,STR-461034
588382556774589566,Rental unit in Boston · ★4.62 · 1 bedroom · 1 bed · 1 bath,409684302,Justin And Mandy,,South End,42.34255,-71.08066,Entire home/apt,101,1,21,2023-11-27,1.01,34,364,18,Exempt: This listing is a hotel or motel
589710523815430887,Townhouse in Boston · ★4.94 · 1 bedroom · 1 bed · 1 private bath,45824409,Celia,,Roxbury,42.3295,-71.09212,Private room,73,7,31,2023-11-21,1.51,2,38,10,STR-516495
589755108125958939,Rental unit in Boston · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,89328922,Ehab,,Dorchester,42.32062,-71.0568,Private room,55,1,74,2023-11-19,3.59,11,179,40,STR-455882
592635565577244428,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Downtown,42.3511858,-71.06401699999999,Entire home/apt,129,32,1,2023-08-31,0.27,339,365,1,
592638086409776058,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Downtown,42.365947,-71.063473,Entire home/apt,209,32,0,,,339,336,0,
593275481351424048,Guest suite in Boston · ★4.90 · 1 bedroom · 1 bed · 1 bath,65906832,David,,East Boston,42.38032,-71.02937,Entire home/apt,110,1,63,2023-12-16,11.39,1,201,63,STR-519465
593467526439716295,Home in Boston · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,14381568,Lidia,,Roslindale,42.28408,-71.13138,Entire home/apt,,29,4,2023-01-02,0.23,1,0,1,STR-465593
594797282646385297,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Fenway,42.34449130000001,-71.086708,Entire home/apt,118,32,0,,,339,364,0,
594799813398624561,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Fenway,42.34518,-71.08706,Entire home/apt,,32,1,2022-08-13,0.06,339,0,0,
595021507855065483,Condo in Boston · 4 bedrooms · 4 beds · 2 baths,6518778,Jessica,,Jamaica Plain,42.31124,-71.1163,Entire home/apt,490,5,2,2023-07-17,0.12,1,0,1,STR-475181
595621385126373803,Rental unit in Boston · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,8898973,Adriana & Gianni,,Roxbury,42.32745,-71.0943,Entire home/apt,117,91,4,2023-06-11,0.21,4,66,1,
595893488862869896,Rental unit in Boston · ★4.80 · 2 bedrooms · 3 beds · 2 baths,158837906,Dan,,Downtown,42.36678,-71.06261,Entire home/apt,399,29,5,2023-03-26,0.25,10,365,1,STR-007926
597199337806607917,Condo in Boston · ★4.96 · 1 bedroom · 1 bed · 1 bath,37226557,Cara,,South End,42.343246607901605,-71.076681302475,Entire home/apt,358,3,27,2023-10-22,1.62,1,115,18,STR-472289
597327041193742095,Condo in Boston · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,53999130,Corey,,Dorchester,42.28994,-71.06354,Shared room,78,29,13,2023-11-12,2.28,1,180,13,STR-530535
597524520496132156,Home in Boston · 6 bedrooms · 6 beds · 3 baths,9681121,Christopher,,Dorchester,42.29725,-71.06725,Entire home/apt,315,29,0,,,1,311,0,STR-465016
597809503201657494,Rental unit in Boston · Studio · 1 bed · 1 bath,409684302,Justin And Mandy,,South End,42.34098,-71.07909,Entire home/apt,217,14,0,,,34,354,0,Exempt: This listing is a hotel or motel
598044569796132890,Rental unit in Boston · ★4.82 · 1 bedroom · 2 beds · 1 bath,757253,Lee,,Fenway,42.34343,-71.10212,Entire home/apt,90,29,148,2023-11-23,7.30,10,0,63,Exempt: This listing is a unit used for furnished institutional or business stays
598404279154016952,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Fenway,42.34449,-71.08671,Entire home/apt,201,32,0,,,339,333,0,
598426987260237935,Rental unit in Boston · ★5.0 · 2 bedrooms · 3 beds · 1 bath,36235833,Adam,,Allston,42.36079,-71.12893,Entire home/apt,350,2,16,2023-11-18,1.14,1,96,14,STR-493345
599331415511157269,Rental unit in Boston · ★4.83 · 1 bedroom · 1 bed · 1 bath,63943422,Rayna,,Roxbury,42.31402,-71.08169,Entire home/apt,115,2,30,2023-10-29,1.56,1,165,14,STR-525608
600323725144022684,Condo in Boston · ★4.97 · 2 bedrooms · 3 beds · 1 bath,199782531,Elior,,Roslindale,42.27725,-71.11817,Entire home/apt,300,29,34,2023-11-12,1.77,1,90,20,STR-475731
600757629932957907,Rental unit in Boston · ★5.0 · 1 bedroom · 1 bed · 1 bath,27867762,Kristen,,Jamaica Plain,42.32354,-71.10884,Entire home/apt,,29,5,2023-03-19,0.29,1,0,3,STR-475897
602328498990797248,Rental unit in Boston · ★5.0 · 2 bedrooms · 2 beds · 1 bath,373675137,Liya,,Beacon Hill,42.36038,-71.06589,Entire home/apt,89,29,4,2023-07-30,0.23,48,92,2,
602880095825799604,Rental unit in Boston · Studio · 1 bed · 1 bath,409684302,Justin And Mandy,,South End,42.34277,-71.08081,Entire home/apt,233,14,0,,,34,344,0,Exempt: This listing is a hotel or motel
602886384518882283,Rental unit in Boston · Studio · 1 bed · 1 bath,409684302,Justin And Mandy,,South End,42.34264,-71.08,Entire home/apt,223,14,0,,,34,365,0,Exempt: This listing is a hotel or motel
602915802064347401,Rental unit in Boston · ★5.0 · Studio · 1 bed · 1 bath,409684302,Justin And Mandy,,South End,42.34083,-71.08023,Entire home/apt,97,2,5,2023-11-13,0.45,34,310,5,Exempt: This listing is a hotel or motel
604155121530765682,Rental unit in Boston · 3 bedrooms · 3 beds · 1 bath,60959451,Teej,,Dorchester,42.308050438526585,-71.07670507786601,Entire home/apt,140,29,1,2023-08-18,0.24,1,365,1,STR-545830
604223920210757772,Rental unit in Boston · Studio · 1 bed · 1 bath,107434423,Blueground,,South End,42.33856,-71.06907,Entire home/apt,176,32,0,,,339,225,0,
604231971121077035,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Jamaica Plain,42.30082,-71.11234,Entire home/apt,208,32,1,2022-12-10,0.08,339,343,0,
604232269991905294,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Jamaica Plain,42.30095,-71.11238,Entire home/apt,162,32,0,,,339,205,0,
604232547651700867,Rental unit in Boston · Studio · 1 bed · 1 bath,107434423,Blueground,,Jamaica Plain,42.30051,-71.1121,Entire home/apt,103,32,0,,,339,364,0,
604234472085817955,Rental unit in Boston · Studio · 1 bed · 1 bath,107434423,Blueground,,Allston,42.34767,-71.13383,Entire home/apt,143,32,0,,,339,337,0,
604341373108909486,Rental unit in Boston · ★4.69 · 2 bedrooms · 2 beds · 2 baths,108724738,Diogo,,Roxbury,42.32465,-71.0726,Entire home/apt,234,29,75,2023-11-12,3.97,6,162,39,STR-475992
604951714437257587,Rental unit in Boston · Studio · 1 bed · 1 bath,107434423,Blueground,,Back Bay,42.348633,-71.074088,Entire home/apt,213,32,0,,,339,288,0,
605048036667993596,Guest suite in Boston · ★5.0 · 1 bedroom · 1 bed · 1 private bath,12318042,Alla,,West Roxbury,42.27505517769047,-71.14889360242505,Private room,69,1,7,2023-09-14,0.64,1,295,7,STR-519644
