id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
806623842604739368,Home in Blaine · ★4.0 · 4 bedrooms · 4 beds · 2 baths,402965351,Ikechukwu,,Anoka,45.1997022,-93.24161749999999,Entire home/apt,229,3,3,2023-11-25,0.31,1,339,3,
807076766926813223,Home in Minneapolis · ★4.98 · 3 bedrooms · 3 beds · 2 baths,28364074,Christina,,Hennepin,44.90377,-93.30293,Entire home/apt,170,3,42,2023-11-26,3.91,1,95,42,Exempt
807195493639808384,Home in Minneapolis · ★4.88 · 5 bedrooms · 5 beds · 2 baths,91369744,Christopher,,Hennepin,44.9857151,-93.22450010000001,Entire home/apt,331,2,33,2023-11-26,3.26,4,0,33,STR-397523
807328653888777698,Home in Minneapolis · ★4.60 · 1 bedroom · 1 bed · 1 shared bath,183299208,Holly,,Hennepin,44.8142082,-93.3833595,Private room,38,1,15,2023-10-25,1.39,4,18,15,
807958375073228747,Boat in Afton · 1 bedroom · 1 bed · 1 bath,17199043,Amy,,Washington,44.90136,-92.77786,Entire home/apt,109,2,2,2023-07-23,0.34,2,365,2,
808069320318918303,Guest suite in Farmington · ★4.96 · 1 bedroom · 2 beds · 1 bath,218271073,Alisa,,Dakota,44.67827,-93.18227,Entire home/apt,95,2,28,2023-12-03,2.97,1,172,28,
808072847983462476,Cabin in Onamia · ★4.95 · 3 bedrooms · 7 beds · 1 bath,496971144,John,,Mille Lacs,46.20433,-93.77184,Entire home/apt,125,3,19,2023-11-26,2.43,1,297,19,
808493241363224965,Rental unit in Saint Paul · ★4.06 · 1 bedroom · 2 beds · 1 bath,485178441,Aaron,,Ramsey,44.9382,-93.09346,Entire home/apt,198,2,17,2023-11-03,1.58,10,365,17,20230000581
808653544940343260,Rental unit in Saint Paul · ★4.47 · 1 bedroom · 2 beds · 1 bath,485178441,Aaron,,Ramsey,44.93979,-93.09302,Entire home/apt,197,2,16,2023-11-01,1.82,10,0,16,20230000579
808674320185501055,Rental unit in Saint Paul · ★4.85 · 1 bedroom · 2 beds · 1 bath,485178441,Aaron,,Ramsey,44.93811,-93.09122,Entire home/apt,197,2,13,2023-12-14,1.70,10,365,13,20230000583
808758125873132028,Rental unit in Saint Paul · ★4.75 · 1 bedroom · 2 beds · 1 bath,485178441,Aaron,,Ramsey,44.93774,-93.09293,Entire home/apt,197,2,16,2023-12-14,1.69,10,365,16,20230000590
808774600451020307,Rental unit in Saint Paul · ★4.59 · 1 bedroom · 1 bed · 1 bath,485178441,Aaron,,Ramsey,44.9389,-93.09298,Entire home/apt,163,2,17,2023-11-28,1.59,10,361,17,
808821962783343490,Rental unit in Minneapolis · ★4.38 · 1 bedroom · 1 bed · 1 bath,29326858,Matt,,Hennepin,44.961163345882014,-93.28865419066426,Entire home/apt,66,1,30,2023-12-04,6.62,1,0,30,STR-277835
808853739401365088,Home in Stillwater · 4 bedrooms · 6 beds · 2.5 baths,95312627,Allie,,Washington,45.15717,-92.88022,Entire home/apt,200,28,0,,,1,365,0,
808887610516978897,Rental unit in Saint Paul · ★4.67 · 2 bedrooms · 1 bed · 1 bath,94028813,Alexandra,,Ramsey,44.92788,-93.10115,Entire home/apt,99,4,6,2023-11-29,0.54,2,121,6,
809401804805864596,Home in Minneapolis · ★4.66 · 4 bedrooms · 5 beds · 2 baths,33873142,Homi,,Hennepin,45.04408,-93.36422,Entire home/apt,101,2,29,2023-12-18,2.69,15,162,29,
809469874079568906,Townhouse in Minneapolis · ★4.95 · 3 bedrooms · 4 beds · 1 bath,223628291,CityTraveler,,Hennepin,44.89365954011113,-93.28043814180297,Entire home/apt,156,1,53,2023-12-01,5.70,3,0,53,STR-134124
809679238209062302,Rental unit in Saint Paul · ★4.51 · 1 bedroom · 1 bed · 1 bath,461082474,Tania,,Ramsey,44.9294573828389,-93.09974011033773,Entire home/apt,59,1,40,2023-12-03,3.75,2,0,40,
810098662706211252,Cabin in Oak Grove · ★5.0 · 2 bedrooms · 3 beds · 2 baths,108776369,Shae,,Anoka,45.35593,-93.34877,Entire home/apt,110,1,31,2023-11-25,2.97,3,325,31,
810404481116291975,Home in Lakeville · ★4.89 · 2 bedrooms · 2 beds · 1 private bath,56324528,Angela,,Dakota,44.6455884,-93.2598661,Private room,51,2,9,2023-12-02,1.09,1,344,9,
810685617199730194,Rental unit in Saint Paul · ★4.53 · Studio · 1 bed · 1 bath,485178441,Aaron,,Ramsey,44.94852,-93.08426,Entire home/apt,97,2,16,2023-10-26,1.54,10,0,16,20230000597
810769558720743317,Rental unit in Saint Paul · ★4.71 · Studio · 1 bed · 1 bath,485178441,Aaron,,Ramsey,44.94677,-93.08618,Entire home/apt,119,2,28,2023-12-02,2.64,10,351,28,
810867535491266991,Home in Minneapolis · 1 bedroom · 1 bed · 1 private bath,28252451,Jessica,,Hennepin,45.01901,-93.2307,Private room,56,4,0,,,76,184,0,STR-382023
810996655773061284,Home in New Brighton · ★4.19 · 3 bedrooms · 4 beds · 2 baths,497639272,Tenzin,,Ramsey,45.03588,-93.20433,Entire home/apt,124,2,16,2023-10-17,2.01,1,27,16,
811526136111718104,Home in Saint Paul · ★4.74 · 4 bedrooms · 4 beds · 3.5 baths,497687900,Brian,,Ramsey,44.96016,-93.1276,Entire home/apt,185,2,23,2023-12-03,2.37,1,145,23,
811556299837964797,Home in Saint Paul · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,28252451,Jessica,,Ramsey,44.9564226,-93.1509228,Private room,41,2,5,2023-10-07,0.51,76,74,5,
811922062138636423,Bed and breakfast in Minneapolis · ★5.0 · 2 bedrooms · 1 bed · 1 shared bath,480055858,Mrs Pennie,,Hennepin,44.9582887,-93.26871140000002,Private room,64,3,4,2023-06-25,0.44,3,90,4,Exempt
812305254800647356,Home in Minneapolis · 1 bedroom · 1 bed · 1.5 shared baths,13394563,Virginia,,Hennepin,44.949736812413754,-93.25128720122832,Private room,29,30,0,,,2,27,0,
812349421771205122,Rental unit in Minneapolis · ★4.93 · 2 bedrooms · 3 beds · 1 bath,445115767,Brynn,,Hennepin,45.023914103142516,-93.27003926956222,Entire home/apt,120,2,15,2023-11-13,1.48,1,83,15,STR-406517
812411267803549837,Rental unit in Minneapolis · ★5.0 · 1 bedroom · 1 bed · 1 bath,421265307,Sayaan,,Hennepin,44.95607,-93.27239,Entire home/apt,55,30,4,2023-12-15,0.43,10,342,4,
812966179104332830,Rental unit in Minneapolis · 1 bedroom · 1 bed · 1 bath,36826196,Franziska,,Hennepin,44.93412988069498,-93.29209073362314,Entire home/apt,52,30,2,2023-11-05,0.65,1,288,2,
813083769253371621,Home in Saint Paul · ★4.86 · 3 bedrooms · 4 beds · 2 baths,400808308,Theresa,,Ramsey,44.96291,-93.15128,Entire home/apt,157,14,7,2023-11-26,0.90,1,342,7,License ID: 2023000328
813092305816966858,Home in Minneapolis · ★4.14 · 3 bedrooms · 3 beds · 2 baths,63252610,Michele,,Hennepin,44.8955762826707,-93.28955029951734,Entire home/apt,191,5,7,2023-11-27,0.69,1,347,7,STR-406366
813239454712038761,Home in Saint Paul · ★4.86 · 1 bedroom · 1 bed · 1.5 shared baths,440811951,Andrew,,Ramsey,44.93494540917469,-93.11496332287788,Private room,49,1,35,2023-12-09,3.45,1,256,35,
813685712483459971,Home in Hudson · ★4.77 · 3 bedrooms · 3 beds · 3.5 baths,163488354,Micah,,St. Croix,44.9904558,-92.745415,Entire home/apt,449,2,26,2023-12-06,2.50,1,74,26,
813755487459172589,Home in Minneapolis · 3 bedrooms · 3 beds · 3 baths,24051954,Minnestay,,Hennepin,44.964725511611746,-93.20964741127173,Entire home/apt,187,1,2,2023-10-29,0.74,100,163,2,LIC-404743
813778077059840451,Home in Minneapolis · ★5.0 · 4 bedrooms · 6 beds · 3.5 baths,24051954,Minnestay,,Hennepin,44.95599734716059,-93.31421663157491,Entire home/apt,364,1,12,2023-11-05,1.47,100,339,12,LIC-403180
813950101394886688,Home in Waterville · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,456378235,Evolve,,Le Sueur,44.22513,-93.58623,Entire home/apt,181,2,10,2023-10-30,1.14,75,0,10,
814126698484750340,Home in Minneapolis · ★5.0 · 4 bedrooms · 4 beds · 3 baths,7270703,Nate,,Hennepin,44.97429795835252,-93.25561032555504,Entire home/apt,1457,2,3,2023-11-13,0.83,1,337,3,STR-407741
814139847661004912,Bed and breakfast in Minneapolis · 1 bedroom · 1 bed · 1 shared bath,480055858,Mrs Pennie,,Hennepin,44.95825,-93.2686,Private room,56,3,2,2023-09-01,0.21,3,90,2,Exempt
814423090464637673,Home in Minneapolis · ★5.0 · 2 bedrooms · 1 bed · 1 private bath,498377532,Rebecca,,Hennepin,44.814823476592956,-93.35464726750328,Private room,50,2,6,2023-10-08,1.09,1,137,6,
814522123932880356,Home in Plymouth · ★5.0 · 2 bedrooms · 2 beds · 2 baths,250939077,Alina,,Hennepin,45.03927,-93.40579,Entire home/apt,106,3,3,2023-11-11,0.29,3,78,3,
814602040729541707,Home in Mound · 4 bedrooms · 3 beds · 3 baths,274576034,Jaycee,,Hennepin,44.93872,-93.65033,Entire home/apt,350,5,2,2023-08-13,0.31,1,0,2,
814629653680049682,Guesthouse in Apple Valley · ★4.60 · 1 bedroom · 1 bed · 1 bath,498428792,Kevin,,Dakota,44.72632,-93.17485,Entire home/apt,60,13,5,2023-07-31,0.50,1,309,5,
814880632106068624,Home in Apple Valley · ★4.76 · 2 bedrooms · 2 beds · 1 bath,498470547,Wayne,,Dakota,44.74121,-93.2339,Entire home/apt,100,30,50,2023-09-16,4.78,1,364,50,
815253983413871873,Home in Minnetonka · ★4.97 · 4 bedrooms · 6 beds · 2 baths,255285320,Bradley,,Hennepin,44.93366,-93.5006,Entire home/apt,246,2,32,2023-11-24,3.24,1,349,32,
815359564816298399,Guest suite in Saint Paul · ★4.99 · 1 bedroom · 1 bed · 1 bath,3600588,Kealani,,Ramsey,44.93783,-93.11028,Entire home/apt,95,1,92,2023-09-28,8.68,3,252,92,
815402985962689028,Guest suite in Plymouth · ★5.0 · 2 bedrooms · 2 beds · 1 bath,498609017,Shmuel,,Hennepin,45.03718,-93.43964,Entire home/apt,189,1,7,2023-10-01,1.00,1,251,7,
815468790783766243,Rental unit in Minneapolis · 2 bedrooms · 2 beds · 1 bath,421265307,Sayaan,,Hennepin,44.95532077175345,-93.27174024564309,Entire home/apt,100,30,2,2023-08-12,0.29,10,6,2,
815475831576531185,Rental unit in Minneapolis · 1 bedroom · 1 bed · 1 bath,421265307,Sayaan,,Hennepin,44.95487,-93.27276,Entire home/apt,71,30,2,2023-10-30,0.32,10,231,2,
815479055033962225,Rental unit in Minneapolis · 1 bedroom · 1 bed · 1 bath,421265307,Sayaan,,Hennepin,44.955176820169726,-93.27321890907844,Entire home/apt,116,30,1,2023-05-06,0.13,10,365,1,
815482557421465527,Rental unit in Minneapolis · ★3.75 · 1 bedroom · 1 bed · 1 bath,421265307,Sayaan,,Hennepin,44.95492641677515,-93.2720403296693,Entire home/apt,81,30,4,2023-10-30,0.45,10,365,4,
815753918239038326,Home in Cottage Grove · ★4.33 · 3 bedrooms · 4 beds · 1 bath,28492500,Wayne,,Washington,44.84187559999999,-92.8820686,Entire home/apt,329,1,3,2023-10-21,0.50,4,65,3,
815974890562903476,Home in Minneapolis · ★5.0 · 4 bedrooms · 4 beds · 2 baths,415262897,Ganga,,Hennepin,44.8769903,-93.3962441,Entire home/apt,115,30,4,2023-08-31,0.47,12,322,4,
815978596272317290,Home in Saint Paul · ★5.0 · 3 bedrooms · 2 beds · 2 baths,162970129,Jason,,Ramsey,44.937931510710186,-93.10701090842485,Entire home/apt,199,2,66,2023-12-17,6.49,3,0,66,20180003157
816595291988831415,Home in Minneapolis · ★4.86 · 1 bedroom · 1 bed · 1 private bath,21413398,Heather,,Hennepin,44.95105,-93.35904,Private room,62,1,21,2023-09-04,2.16,1,70,21,
816658837727765683,Townhouse in Minneapolis · ★4.25 · 2 bedrooms · 2 beds · 1.5 baths,456378235,Evolve,,Hennepin,45.09357,-93.36434,Entire home/apt,168,2,4,2023-09-04,0.63,75,123,4,
816717422024597733,Home in Hopkins · ★5.0 · 4 bedrooms · 8 beds · 4.5 baths,456378235,Evolve,,Hennepin,44.90389,-93.43286,Entire home/apt,263,2,3,2023-09-24,0.47,75,313,3,
816776253186009603,Rental unit in Fridley · ★4.89 · 2 bedrooms · 3 beds · 2 baths,182283035,Tina,,Anoka,45.07383148009298,-93.26285999268293,Entire home/apt,,2,36,2023-08-27,3.53,1,0,36,
816811295246426791,Home in Minneapolis · ★4.63 · 5 bedrooms · 6 beds · 3.5 baths,205326739,Lynnell,,Hennepin,45.15112,-93.33653,Entire home/apt,250,2,8,2023-10-29,1.05,5,114,8,
817414154256243082,Rental unit in Minneapolis · ★5.0 · 1 bedroom · 1 bed · 1 bath,16149671,Mary,,Hennepin,44.95207,-93.29618,Entire home/apt,121,1,3,2023-05-29,0.30,11,12,3,STR-111463
817912714584432068,Home in Minneapolis · 3 bedrooms · 3 beds · 2 baths,456378235,Evolve,,Hennepin,44.9991,-93.4002,Entire home/apt,174,2,1,2023-06-13,0.16,75,360,1,
817947890534135976,Rental unit in Stillwater · 2 bedrooms · 2 beds · 1 bath,499181568,Stacy,,Washington,45.05333,-92.81602,Entire home/apt,68,30,1,2023-09-01,0.27,2,209,1,
818758297622505607,Rental unit in Edina · ★4.83 · 2 bedrooms · 2 beds · 2 baths,499358054,Lorient Apartments,,Hennepin,44.9216257,-93.3293097,Entire home/apt,210,30,12,2023-06-14,1.18,1,270,12,
818863752278996328,Home in Lino Lakes · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,60100979,Charles And Heather,,Anoka,45.16463299999999,-93.1219617,Entire home/apt,215,2,22,2023-11-26,2.16,1,314,22,
818907960169671314,Rental unit in Circle Pines · ★5.0 · Studio · 1 bed · 1 bath,118713537,Scott,,Anoka,45.13552,-93.1707,Entire home/apt,150,3,3,2023-08-19,0.47,8,177,3,
818937081945816108,Farm stay in Baldwin · ★5.0 · 2 bedrooms · 3 beds · 1 bath,105467974,Laura,,St. Croix,44.95285,-92.35851,Entire home/apt,150,2,10,2023-10-01,1.03,1,171,10,
819006561343485697,Rental unit in Saint Paul · ★5.0 · 2 bedrooms · 2 beds · 2 baths,141708953,Jade,,Ramsey,44.94605,-93.09031,Entire home/apt,156,2,49,2023-11-28,4.70,3,240,49,20210000316
819055751006600685,Home in Waconia · 1 bedroom · 3 beds · 1 private bath,69568903,Teresa,,Carver,44.83231,-93.78014,Private room,55,1,1,2023-09-29,0.36,1,178,1,
819195587406940751,Condo in Minneapolis · ★4.88 · 1 bedroom · 1 bed · 1 bath,16668241,William,,Hennepin,44.94583173645042,-93.26056845279736,Entire home/apt,124,2,17,2023-11-26,1.67,1,89,17,STR-396776
819656027223840995,Rental unit in Minneapolis · 1 bedroom · 1 bed · 1 bath,393006117,Kali,,Hennepin,44.925486545337264,-93.26899786634388,Entire home/apt,,30,0,,,1,0,0,
819867551782598853,Bed and breakfast in Minneapolis · ★4.33 · 1 bedroom · 2 beds · 1 shared bath,309779812,Angel,,Hennepin,45.09630655543909,-93.34490396621268,Private room,70,1,6,2023-10-28,1.49,3,269,6,
820134233824330202,Rental unit in Minneapolis · 2 bedrooms · 2 beds · 1 bath,17205812,Harry,,Hennepin,44.951093614449,-93.25781419008112,Entire home/apt,78,3,2,2023-06-24,0.22,1,361,2,STR-121642
820291665222301991,Home in Minneapolis · ★4.90 · 2 bedrooms · 3 beds · 1 bath,448340498,Roxanne,,Hennepin,44.909130834614785,-93.26725514404451,Entire home/apt,105,2,10,2023-12-07,1.54,1,155,10,STR-408140
821109810542852340,Rental unit in Minneapolis · ★5.0 · Studio · 1 bed · 1 bath,30318409,Allison,,Hennepin,44.95202693894925,-93.32084836743755,Entire home/apt,135,30,3,2023-08-23,0.42,6,229,3,
821573473621416990,Home in Saint Paul · ★4.96 · 7 bedrooms · 7 beds · 2.5 baths,82392155,Marabelle,,Ramsey,44.9481046,-93.18944019999999,Entire home/apt,261,4,25,2023-11-27,2.47,19,358,25,2022 0002187
821795460539369458,Serviced apartment in Minneapolis · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,,Hennepin,44.97524984639541,-93.27605137680608,Entire home/apt,289,1,1,2023-11-19,0.94,36,355,1,Exempt
821795550561264542,Serviced apartment in Minneapolis · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,,Hennepin,44.976649591057026,-93.27759896830717,Entire home/apt,289,1,0,,,36,353,0,Exempt
821795657969304961,Serviced apartment in Minneapolis · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,,Hennepin,44.97500108470321,-93.27787560863169,Entire home/apt,289,1,0,,,36,355,0,Exempt
821796026010834585,Serviced apartment in Minneapolis · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,,Hennepin,44.97564254369356,-93.27577903554993,Entire home/apt,299,1,0,,,36,339,0,Exempt
821796117074348373,Serviced apartment in Minneapolis · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,,Hennepin,44.97725056039656,-93.2777874888212,Entire home/apt,299,1,1,2023-08-01,0.21,36,349,1,Exempt
821796281863537622,Serviced apartment in Minneapolis · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,,Hennepin,44.97494169752502,-93.27598956261896,Entire home/apt,299,1,0,,,36,349,0,Exempt
821796693324096881,Serviced apartment in Minneapolis · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,,Hennepin,44.97676,-93.27782,Entire home/apt,319,1,0,,,36,356,0,Exempt
821796789230607968,Serviced apartment in Minneapolis · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,,Hennepin,44.97682113148692,-93.27791623911013,Entire home/apt,319,1,0,,,36,350,0,Exempt
821796881506617075,Serviced apartment in Minneapolis · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,,Hennepin,44.97519660017574,-93.27720284477572,Entire home/apt,319,1,0,,,36,356,0,Exempt
821797451253195531,Serviced apartment in Minneapolis · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,,Hennepin,44.97707,-93.27755,Entire home/apt,309,1,0,,,36,357,0,Exempt
821797618820681409,Serviced apartment in Minneapolis · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,,Hennepin,44.97728724848222,-93.27710980163414,Entire home/apt,309,1,2,2023-12-17,0.52,36,356,2,Exempt
821797737074888386,Serviced apartment in Minneapolis · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,,Hennepin,44.97520744301128,-93.27716037344275,Entire home/apt,309,1,0,,,36,356,0,Exempt
821908123345251930,Home in Saint Paul · ★5.0 · 3 bedrooms · 3 beds · 2 baths,51360159,Petra,,Ramsey,44.93117,-93.1811,Entire home/apt,206,2,17,2023-10-08,1.63,1,317,17,
821949713273732126,Home in Saint Paul · ★5.0 · 4 bedrooms · 6 beds · 4 baths,500078668,Olga,,Ramsey,44.961756,-93.169083,Entire home/apt,318,3,26,2023-11-25,3.22,1,165,26,
822412934143129558,Serviced apartment in Minneapolis · 4 bedrooms · 4 beds · 4 baths,496944100,RoomPicks,,Hennepin,44.97629320300999,-93.27796203827704,Entire home/apt,1629,1,0,,,36,345,0,Exempt
822413359349555916,Serviced apartment in Minneapolis · 4 bedrooms · 4 beds · 4 baths,496944100,RoomPicks,,Hennepin,44.97532012321601,-93.27573913720978,Entire home/apt,1629,1,0,,,36,343,0,Exempt
822413901327096816,Serviced apartment in Minneapolis · 4 bedrooms · 4 beds · 4 baths,496944100,RoomPicks,,Hennepin,44.97696364434304,-93.27580193365957,Entire home/apt,1629,1,0,,,36,345,0,Exempt
822414455791450182,Serviced apartment in Minneapolis · 4 bedrooms · 4 beds · 4 baths,496944100,RoomPicks,,Hennepin,44.97572871541098,-93.27563632465971,Entire home/apt,1669,1,0,,,36,348,0,Exempt
822417437828345280,Serviced apartment in Minneapolis · 4 bedrooms · 4 beds · 4 baths,496944100,RoomPicks,,Hennepin,44.975604365290614,-93.27572239112092,Entire home/apt,1669,1,0,,,36,338,0,Exempt
822417561303763202,Serviced apartment in Minneapolis · 4 bedrooms · 4 beds · 4 baths,496944100,RoomPicks,,Hennepin,44.97675557419935,-93.2760227819597,Entire home/apt,1669,1,0,,,36,348,0,Exempt
822419063487230334,Serviced apartment in Minneapolis · 3 bedrooms · 3 beds · 3 baths,496944100,RoomPicks,,Hennepin,44.97524854355522,-93.2777499818902,Entire home/apt,1219,1,0,,,36,350,0,Exempt
822419199598687542,Serviced apartment in Minneapolis · 3 bedrooms · 3 beds · 3 baths,496944100,RoomPicks,,Hennepin,44.97544963045784,-93.27574552890968,Entire home/apt,1219,1,0,,,36,348,0,Exempt
822419340977514376,Serviced apartment in Minneapolis · 3 bedrooms · 3 beds · 3 baths,496944100,RoomPicks,,Hennepin,44.97695,-93.27637,Entire home/apt,1219,1,0,,,36,350,0,Exempt
822419856360581134,Serviced apartment in Minneapolis · 3 bedrooms · 3 beds · 3 baths,496944100,RoomPicks,,Hennepin,44.97538214234812,-93.27590618398311,Entire home/apt,1249,1,0,,,36,349,0,Exempt
822419968330799105,Serviced apartment in Minneapolis · 3 bedrooms · 3 beds · 3 baths,496944100,RoomPicks,,Hennepin,44.975112208526355,-93.2756270520005,Entire home/apt,1249,1,0,,,36,339,0,Exempt
822420050064782970,Serviced apartment in Minneapolis · 3 bedrooms · 3 beds · 3 baths,496944100,RoomPicks,,Hennepin,44.97496158775471,-93.27737118967953,Entire home/apt,1249,1,0,,,36,349,0,Exempt
822421976474339509,Serviced apartment in Minneapolis · 2 bedrooms · 2 beds · 2 baths,496944100,RoomPicks,,Hennepin,44.97490345648737,-93.27768228829578,Entire home/apt,819,1,0,,,36,354,0,Exempt
822422131534381179,Serviced apartment in Minneapolis · 2 bedrooms · 2 beds · 2 baths,496944100,RoomPicks,,Hennepin,44.976812869969294,-93.27773079001088,Entire home/apt,819,1,0,,,36,354,0,Exempt
822422344858100838,Serviced apartment in Minneapolis · 2 bedrooms · 2 beds · 2 baths,496944100,RoomPicks,,Hennepin,44.97714951766392,-93.27794671978647,Entire home/apt,819,1,0,,,36,352,0,Exempt
822423638983073916,Serviced apartment in Minneapolis · 2 bedrooms · 2 beds · 2 baths,496944100,RoomPicks,,Hennepin,44.97709645788199,-93.27650236328803,Entire home/apt,839,1,0,,,36,349,0,Exempt
822423761994794550,Serviced apartment in Minneapolis · 2 bedrooms · 2 beds · 2 baths,496944100,RoomPicks,,Hennepin,44.97681163134194,-93.27577744859862,Entire home/apt,839,1,0,,,36,349,0,Exempt
822423887976573730,Serviced apartment in Minneapolis · 2 bedrooms · 2 beds · 2 baths,496944100,RoomPicks,,Hennepin,44.97500768521773,-93.27629229482785,Entire home/apt,839,1,0,,,36,339,0,Exempt
822424171526409699,Serviced apartment in Minneapolis · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,,Hennepin,44.976578749052614,-93.27756585956519,Entire home/apt,369,1,0,,,36,356,0,Exempt
822424622523797630,Serviced apartment in Minneapolis · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,,Hennepin,44.97708913248791,-93.27574014936557,Entire home/apt,299,1,0,,,36,333,0,Exempt
822425146471080225,Serviced apartment in Minneapolis · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,,Hennepin,44.97540960637332,-93.2756253484313,Entire home/apt,319,1,0,,,36,356,0,Exempt
822425998608506040,Serviced apartment in Minneapolis · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,,Hennepin,44.97705,-93.27649,Entire home/apt,369,1,0,,,36,357,0,Exempt
822426171429471852,Serviced apartment in Minneapolis · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,,Hennepin,44.9752452590124,-93.27766279965284,Entire home/apt,369,1,0,,,36,346,0,Exempt
822426451637208548,Serviced apartment in Minneapolis · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,,Hennepin,44.97677074136677,-93.2774716317487,Entire home/apt,369,1,1,2023-10-08,0.41,36,357,1,Exempt
822432627997302911,Home in Maple Grove · 1 bedroom · 1 bed · 1 private bath,23705410,Carina,,Hennepin,45.1217,-93.47838,Private room,35,15,1,2023-04-30,0.13,2,108,1,
822464675319636846,Guesthouse in Wayzata · ★4.97 · 3 bedrooms · 3 beds · 2 baths,123119529,Kc,,Hennepin,44.971416,-93.516204,Entire home/apt,421,2,38,2023-12-18,4.44,1,321,38,
823115876105369681,Home in Saint Paul · ★4.92 · 3 bedrooms · 3 beds · 1.5 baths,456378235,Evolve,,Ramsey,44.94497,-93.12394,Entire home/apt,152,2,12,2023-12-03,1.30,75,347,12,
823115883213459791,Home in Minneapolis · ★4.92 · 4 bedrooms · 4 beds · 2 baths,456378235,Evolve,,Hennepin,44.90645,-93.21499,Entire home/apt,230,2,12,2023-11-25,1.30,75,30,12,LIC-404026
823279506369793482,Rental unit in Minneapolis · ★4.82 · 2 bedrooms · 2 beds · 1.5 baths,477559103,Alexandra,,Hennepin,44.987282372054025,-93.27154620297595,Entire home/apt,114,1,50,2023-12-02,5.26,2,0,50,STR-448021
823419006102761378,Rental unit in Saint Paul · ★5.0 · 2 bedrooms · 3 beds · 1 bath,150582690,Shay,,Ramsey,44.94069,-93.13102,Entire home/apt,175,3,6,2023-11-25,0.62,1,328,6,
823932040964399159,Home in Minneapolis · ★5.0 · 2 bedrooms · 2 beds · 1 bath,500487350,Myah,,Hennepin,44.9415192827229,-93.28112595124514,Entire home/apt,72,30,3,2023-09-19,0.39,1,353,3,
824056389825267335,Home in Minneapolis · ★4.70 · 3 bedrooms · 4 beds · 1 bath,344371935,Rose,,Hennepin,45.01138831710986,-93.24626696984053,Entire home/apt,119,1,26,2023-11-29,2.62,1,0,26,LIC-406645
824067330412824785,Home in Minneapolis · ★4.88 · 4 bedrooms · 4 beds · 2 baths,82406868,Jojo,,Hennepin,44.93326207554209,-93.27569196620468,Entire home/apt,189,2,26,2023-11-25,2.82,1,253,26,STR-405992
824106707887105962,Home in Cottage Grove · ★4.57 · 3 bedrooms · 2 beds · 1 bath,208742860,Tye,,Washington,44.82596,-92.92594,Entire home/apt,150,1,7,2023-12-09,1.12,1,360,7,
824148339790592675,Home in Minneapolis · 1 bedroom · 1 bed · 1 private bath,500531935,Olayimika,,Hennepin,45.0504,-93.29958,Private room,50,30,0,,,1,365,0,
824230001834747859,Townhouse in Saint Paul · ★5.0 · 3 bedrooms · 4 beds · 1 bath,456378235,Evolve,,Ramsey,44.94719,-93.13089,Entire home/apt,155,2,18,2023-12-03,1.75,75,344,18,
824265796075300742,Townhouse in Saint Paul · ★4.91 · 3 bedrooms · 4 beds · 1 bath,456378235,Evolve,,Ramsey,44.94722,-93.13094,Entire home/apt,165,2,22,2023-11-12,2.27,75,349,22,
824780308163033652,Home in Minneapolis · 1 bedroom · 1 bed · 1 shared bath,500654749,Massah,,Hennepin,45.11345,-93.33624,Private room,150,1,0,,,2,365,0,
824847374009778828,Home in Minneapolis · 4 bedrooms · 4 beds · 3 baths,397531501,Garrett,,Hennepin,44.85813,-93.37773,Private room,,30,0,,,3,0,0,
825255647408436818,Rental unit in Saint Paul · 1 bedroom · 1 bed · 1 bath,192315979,Dylan,,Ramsey,44.948938,-93.097359,Entire home/apt,,85,0,,,1,89,0,
826050023540025777,Home in Minneapolis · 2 bedrooms · 2 beds · 1 bath,500917331,Active Property Management,,Hennepin,44.96071,-93.29577,Entire home/apt,230,2,0,,,1,175,0,STR-406712
826712689095901577,Home in Onamia · 4 bedrooms · 5 beds · 2.5 baths,172195789,Kimberly,,Mille Lacs,46.12521,-93.57902,Entire home/apt,521,3,1,2023-12-10,1,1,342,1,
